1	7	0
1	13	0
1	20	0
1	24	0
1	32	0
1	34	0
1	49	0
1	52	0
1	68	0
1	72	0
1	75	0
1	86	0
1	93	0
1	95	0
1	106	0
1	178	0
1	191	0
1	222	0
1	240	0
1	250	0
2	12	0
2	38	0
2	52	0
2	62	0
2	66	0
2	78	0
2	79	0
2	87	0
2	100	0
2	118	0
2	129	0
2	131	0
2	140	0
2	199	0
2	200	0
2	217	0
2	224	0
2	227	0
2	240	0
3	7	0
3	12	0
3	14	0
3	16	0
3	18	0
3	41	0
3	42	0
3	45	0
3	49	0
3	77	0
3	104	0
3	126	0
3	152	0
3	164	0
3	183	0
3	191	0
3	220	0
3	222	0
4	18	0
4	30	0
4	32	0
4	41	0
4	48	0
4	49	0
4	53	0
4	60	0
4	62	0
4	73	0
4	90	0
4	105	0
4	108	0
4	132	0
4	154	0
4	181	0
4	187	0
4	196	0
4	199	0
4	201	0
4	223	0
4	239	0
5	1	0
5	7	0
5	11	0
5	13	0
5	34	0
5	40	0
5	43	0
5	44	0
5	47	0
5	51	0
5	76	0
5	91	0
5	92	0
5	101	0
5	120	0
5	136	0
5	138	0
5	144	0
5	157	0
5	159	0
5	196	0
5	199	0
5	202	0
5	209	0
5	213	0
5	228	0
5	242	0
5	249	0
6	10	0
6	18	0
6	33	0
6	35	0
6	42	0
6	62	0
6	72	0
6	86	0
6	89	0
6	93	0
6	104	0
6	149	0
6	163	0
6	175	0
6	177	0
6	184	0
6	186	0
6	189	0
6	206	0
6	214	0
6	223	0
6	233	0
6	236	0
6	240	0
7	2	0
7	10	0
7	14	0
7	17	0
7	18	0
7	55	0
7	66	0
7	83	0
7	94	0
7	103	0
7	105	0
7	153	0
7	160	0
7	163	0
7	179	0
7	198	0
7	205	0
7	207	0
7	246	0
8	13	0
8	42	0
8	45	0
8	70	0
8	92	0
8	99	0
8	105	0
8	119	0
8	124	0
8	127	0
8	132	0
8	163	0
8	171	0
8	187	0
8	188	0
8	198	0
8	209	0
8	225	0
8	230	0
8	232	0
8	239	0
8	243	0
8	250	0
9	8	0
9	29	0
9	53	0
9	54	0
9	64	0
9	71	0
9	80	0
9	83	0
9	85	0
9	89	0
9	106	0
9	114	0
9	129	0
9	138	0
9	141	0
9	156	0
9	160	0
9	168	0
9	170	0
9	181	0
9	184	0
9	203	0
9	214	0
9	218	0
9	229	0
9	234	0
9	237	0
9	245	0
9	246	0
9	247	0
10	1	0
10	2	0
10	8	0
10	15	0
10	32	0
10	45	0
10	60	0
10	69	0
10	72	0
10	73	0
10	87	0
10	94	0
10	100	0
10	112	0
10	126	0
10	133	0
10	149	0
10	150	0
10	163	0
10	169	0
10	174	0
10	181	0
10	185	0
10	201	0
10	233	0
11	3	0
11	28	0
11	34	0
11	40	0
11	53	0
11	80	0
11	85	0
11	90	0
11	92	0
11	102	0
11	118	0
11	121	0
11	126	0
11	128	0
11	136	0
11	142	0
11	146	0
11	156	0
11	168	0
11	174	0
