1	1	1
1	78	0.571
1	167	0.504
1	197	0.5904
1	274	0.6128
2	2	1
2	39	0.7684
2	47	0.7442
2	189	0.6733
2	205	0.7697
2	312	0.7034
3	3	1
3	183	0.6576
4	4	1
4	232	0.6412
5	1	0.5933
5	5	1
5	40	0.6559
5	46	0.6896
5	49	0.6896
5	59	0.6435
5	76	0.637
5	80	0.6806
5	97	0.6435
5	100	0.9467
5	139	0.8803
5	141	0.6471
5	163	0.6624
5	180	0.6596
5	204	0.672
5	232	0.6528
5	238	0.5796
5	247	0.6653
5	262	0.5657
5	274	0.6374
5	284	0.6755
5	308	0.6448
6	6	1
6	14	0.8096
6	15	0.6774
6	17	0.7332
6	36	0.7382
6	58	0.6532
6	64	0.7432
6	102	0.7451
6	114	0.7482
6	120	0.6774
6	154	0.6532
6	215	0.7554
6	228	0.8945
6	229	0.5684
6	242	0.7506
6	253	0.8262
6	281	0.9057
6	286	0.7432
7	3	0.6064
7	7	1
7	25	0.5464
7	27	0.658
7	33	0.5718
7	52	0.7132
7	69	0.6771
7	79	0.669
7	82	0.5836
7	148	0.7181
7	155	0.6469
7	158	0.6407
7	170	0.6878
7	187	0.6099
7	201	0.768
7	206	0.6485
7	218	0.658
7	260	0.6878
7	280	0.6552
7	287	0.768
7	304	0.6475
8	8	1
8	24	0.9396
8	45	0.5824
8	48	0.6594
8	59	0.6821
8	71	0.7148
8	74	0.6215
8	96	0.7568
8	97	0.6821
8	98	0.6268
8	110	0.7743
8	118	0.6224
8	121	0.7159
8	129	0.6594
8	137	0.6763
8	141	0.6769
8	177	0.7666
8	181	0.6543
8	200	0.6856
8	204	0.6482
8	225	0.6683
8	266	0.5478
8	267	0.7135
8	271	0.6776
8	276	0.7057
8	278	0.6777
8	289	0.6509
8	294	0.7046
8	299	0.7548
8	301	0.6613
8	306	0.7232
9	9	1
9	63	0.6105
9	105	0.5775
10	10	1
10	23	0.5861
10	179	0.5923
10	307	0.6082
11	11	1
11	63	0.6046
11	65	0.6579
11	75	0.6376
11	86	0.6338
11	98	0.6478
11	125	0.6905
11	140	0.783
11	157	0.6345
11	162	0.6288
11	174	0.5869
11	186	0.6667
11	195	0.6867
11	233	0.6559
11	301	0.6663
11	304	0.643
12	12	1
12	13	0.6459
12	44	0.6072
12	56	0.6688
12	81	0.6209
12	111	0.62
12	128	0.6645
12	153	0.6509
12	166	0.5637
12	168	0.6239
12	171	0.6424
12	220	0.6302
12	234	0.6539
12	251	0.6142
12	252	0.6816
12	295	0.6109
13	1	0.6042
13	12	0.6459
13	13	1
13	16	0.5785
13	56	0.8058
13	62	0.652
13	86	0.6315
13	128	0.7036
13	153	0.6399
13	171	0.6945
13	212	0.6244
13	216	0.7961
13	222	0.6367
13	234	0.79
13	252	0.7661
14	6	0.8096
14	14	1
14	15	0.6929
14	17	0.7975
14	36	0.7985
14	58	0.6795
14	64	0.8038
14	102	0.8448
14	114	0.8004
14	120	0.6929
14	131	0.7427
14	215	0.8723
14	228	0.8786
14	229	0.5644
14	237	0.6562
14	242	0.6984
14	253	0.8065
14	255	0.7475
14	281	0.7442
14	286	0.8038
15	15	1
15	58	0.6614
15	120	1
15	176	0.6582
15	180	0.7048
15	237	0.6468
15	241	0.673
15	242	0.6863
15	255	0.7359
16	16	1
17	1	0.596
17	6	0.7332
17	14	0.7975
17	15	0.6972
17	17	1
17	58	0.7242
17	102	0.7504
17	120	0.6972
17	150	0.8172
17	154	0.6289
17	215	0.8273
17	228	0.7477
17	237	0.6674
17	241	0.653
17	242	0.697
17	253	0.8321
17	255	0.7599
17	281	0.7577
18	18	1
18	138	0.6664
18	156	0.678
18	165	0.6533
18	174	0.6903
18	196	0.6439
18	214	0.6046
18	224	0.6234
18	239	0.7307
19	19	1
19	46	0.6853
19	49	0.6853
19	59	0.7295
19	80	0.6816
19	97	0.7295
19	138	0.6355
19	141	0.75
19	146	0.6373
19	232	0.6418
19	236	0.5822
19	239	0.6119
19	262	0.5767
19	263	0.6879
19	264	0.6038
19	280	0.6384
20	20	1
20	57	0.6194
20	235	0.6214
20	293	0.5399
21	2	0.6981
21	21	1
21	32	0.6221
21	33	0.5891
21	36	0.8061
21	39	0.8058
21	43	0.8604
21	47	0.7488
21	51	0.8602
21	58	0.6458
21	64	0.8009
21	82	0.6077
21	114	0.7959
21	117	0.8082
21	131	0.8811
21	145	0.9886
21	150	0.7513
21	151	0.7742
21	184	0.8677
21	189	0.7358
21	199	0.8652
21	205	0.6624
21	207	0.7253
21	210	0.6415
21	255	0.7723
21	279	0.6576
21	286	0.8009
21	312	0.7248
22	3	0.6078
22	22	1
22	35	0.6594
22	61	0.6497
22	88	0.6594
22	94	0.6194
22	129	0.7632
22	165	0.6452
22	181	0.662
22	183	0.7825
22	190	0.6622
22	201	0.6519
22	206	0.6497
22	287	0.6519
22	313	0.6133
