1	1	1
1	2	0.7486
2	1	0.7486
2	2	1
3	3	1
4	4	1
4	35	0.6906
4	68	0.6906
4	71	0.8632
4	88	0.6906
4	89	0.6906
4	123	0.6906
4	137	0.8632
4	142	0.6906
4	148	0.6906
4	155	0.6906
4	159	0.6906
4	194	0.6906
4	258	0.6906
4	290	0.6906
5	5	1
5	100	0.7956
5	139	0.7956
5	274	0.7956
6	6	1
6	26	0.6553
6	52	0.7043
6	64	0.8357
6	102	0.8357
6	114	0.8357
6	150	0.8357
6	195	0.7199
6	247	0.7199
6	281	0.8357
6	282	0.6553
6	286	0.8243
6	304	0.6553
7	7	1
7	74	0.7242
7	190	0.9557
7	263	0.8486
8	8	1
8	24	0.8243
8	45	0.9
8	75	0.7286
8	84	0.9
8	96	0.7286
8	106	0.7286
8	110	0.8243
8	166	0.7158
8	177	0.7286
8	178	0.7158
8	197	0.7158
8	200	0.7286
8	271	0.8243
8	272	0.7158
8	276	0.7286
8	278	0.9
8	294	0.8243
8	299	0.7286
8	306	0.7286
9	9	1
9	41	0.8357
9	109	0.8357
9	111	0.8357
9	240	0.8357
9	249	0.7729
9	254	0.8357
9	280	0.8357
10	10	1
10	32	0.588
10	82	0.588
10	202	0.8138
10	241	0.8138
10	305	0.6973
11	11	1
11	16	0.7663
11	140	0.7875
11	172	0.7875
11	206	0.7875
12	12	1
12	58	0.7158
12	62	0.7158
12	85	0.7158
12	105	0.7158
12	134	0.9557
12	153	0.7158
12	161	0.7158
12	182	0.9
12	212	0.7158
12	220	0.7158
12	296	0.7158
13	13	1
13	56	0.8243
13	128	0.8243
13	171	0.8243
13	186	0.7486
13	187	0.7486
13	216	0.8243
13	234	0.8243
13	252	0.8243
14	14	1
14	102	0.7601
14	150	0.7601
14	215	0.7007
14	228	0.7601
14	253	0.7601
14	281	0.7601
15	15	1
15	118	0.7242
15	120	0.8632
15	225	0.7242
15	244	0.8632
15	289	0.7242
15	301	0.7242
16	11	0.7663
16	16	1
16	140	0.7663
16	172	0.7663
16	206	0.7663
17	14	0.7007
17	17	1
17	21	0.8043
17	36	0.8486
17	90	0.7729
17	114	0.8486
17	145	0.8486
17	184	0.8043
17	215	0.7007
17	253	0.7007
17	286	0.8486
18	18	1
18	117	0.7956
18	145	0.7956
18	170	0.6973
18	281	0.7956
19	19	1
19	46	0.8357
19	49	0.8357
19	97	1
19	163	0.8357
19	188	0.7333
19	263	0.8357
19	270	0.7333
19	275	0.7333
19	287	0.7333
20	20	1
20	63	0.501
20	70	0.501
20	112	0.7956
20	154	0.501
20	164	0.501
20	257	0.501
20	284	0.501
20	297	0.501
21	17	0.8043
21	21	1
21	36	0.8043
21	90	0.7729
21	114	0.8043
21	145	0.8043
21	184	0.8043
22	22	1
22	39	0.8486
22	40	0.7542
