1	1	1
1	6	0.5377
1	70	0.5377
1	102	0.6257
1	215	0.579
1	228	0.5377
1	257	0.501
1	258	0.579
1	281	0.5377
1	297	0.5377
2	2	1
2	115	0.579
2	183	0.6257
2	205	0.6792
2	213	0.579
2	256	0.6257
2	279	0.579
2	302	0.579
3	3	1
3	16	0.579
3	18	0.579
3	25	0.579
3	29	0.579
3	33	0.6257
3	65	0.579
3	69	0.579
3	82	0.6257
3	90	0.6257
3	133	0.5377
3	136	0.5377
3	147	0.579
3	196	0.579
3	197	0.579
3	201	0.579
3	208	0.579
3	210	0.6257
3	211	0.5377
3	217	0.579
3	221	0.6257
3	222	0.6257
3	238	0.5377
3	239	0.6257
3	249	0.579
3	287	0.579
4	4	1
4	46	0.579
4	48	0.579
4	49	0.579
4	54	0.579
4	80	0.6257
4	99	0.5377
4	143	0.579
4	232	0.579
4	238	0.5377
4	246	0.579
4	270	0.5377
4	308	0.6257
4	309	0.6257
5	5	1
5	7	0.6257
5	9	0.6257
5	12	0.579
5	50	0.579
5	56	0.579
5	73	0.6257
5	100	1
5	108	0.579
5	139	0.8129
5	216	0.579
5	234	0.579
5	252	0.579
5	256	0.579
5	274	0.7409
5	284	0.579
5	291	0.5377
6	6	1
6	14	0.8129
6	17	0.8129
6	36	0.6257
6	64	0.6257
6	102	0.7409
6	114	0.6257
6	150	0.7409
6	207	0.6257
6	215	0.7409
6	228	1
6	253	0.8129
6	281	0.8979
6	286	0.6257
7	5	0.6257
7	7	1
7	12	0.579
7	13	0.579
7	23	0.579
7	27	0.6257
7	52	0.6257
7	56	0.6257
7	69	0.579
7	93	0.6257
7	100	0.6257
7	105	0.6257
7	127	0.579
7	128	0.6257
7	147	0.579
7	162	0.579
7	171	0.579
7	186	0.579
7	187	0.579
7	201	0.6257
7	216	0.6257
7	218	0.579
7	220	0.579
7	222	0.6257
7	225	0.5377
7	234	0.579
7	252	0.6257
7	256	0.579
7	262	0.579
7	284	0.5377
7	287	0.6257
7	296	0.579
8	8	1
8	24	0.8979
8	45	0.6792
8	84	0.579
8	96	0.7409
8	110	0.7409
8	121	0.579
8	137	0.6257
8	173	0.579
8	177	0.6257
8	200	0.7409
8	243	0.579
8	267	0.6257
8	276	0.6257
8	278	0.7409
8	291	0.5377
8	294	0.6792
8	299	0.6792
