1	1	1
1	145	0.5233
1	253	0.5274
2	2	1
2	36	0.5166
2	38	0.5303
2	84	0.5271
2	197	0.5335
3	3	1
3	242	0.5316
4	4	1
5	5	1
5	54	0.5446
5	65	0.5256
5	81	0.5349
5	178	0.5333
6	6	1
6	51	0.5371
7	7	1
7	64	0.5135
8	8	1
8	216	0.5292
8	294	0.522
9	9	1
9	37	0.5177
9	92	0.5205
9	136	0.5212
9	142	0.5364
9	171	0.5145
9	174	0.5377
9	212	0.5294
9	223	0.5205
9	234	0.5256
9	248	0.5349
9	249	0.5105
9	254	0.5218
9	262	0.5167
9	269	0.5076
9	297	0.5309
10	10	1
11	11	1
11	262	0.5223
12	12	1
12	65	0.5278
12	155	0.5456
12	217	0.5213
12	228	0.5246
12	239	0.5303
12	263	0.5371
13	13	1
13	44	0.5295
13	103	0.5308
13	250	0.5224
13	260	0.5224
13	312	0.5416
14	14	1
14	106	0.5407
15	15	1
15	120	0.5337
15	160	0.528
15	244	0.5276
16	1	0.516
16	16	1
16	171	0.5167
16	241	0.506
17	17	1
17	69	0.5386
17	73	0.5274
17	261	0.512
18	18	1
18	85	0.5276
18	228	0.5199
19	19	1
20	20	1
20	153	0.5253
20	156	0.5269
20	183	0.5191
20	218	0.5279
20	229	0.5189
20	289	0.5289
20	315	0.5333
21	6	0.5317
21	21	1
21	43	0.5866
21	55	0.5407
21	188	0.5694
21	214	0.5407
21	263	0.5479
21	285	0.5391
22	4	0.5263
22	22	1
22	298	0.5183
23	23	1
23	119	0.5567
23	167	0.5379
24	24	1
24	110	0.523
25	25	1
25	110	0.5214
25	123	0.5209
25	156	0.5367
25	191	0.5359
25	252	0.5448
26	26	1
26	188	0.5432
27	27	1
27	245	0.5249
27	256	0.5382
28	28	1
28	88	0.5263
29	29	1
29	50	0.522
29	75	0.5218
29	136	0.5193
29	191	0.5287
30	30	1
30	95	0.5351
31	31	1
31	48	0.5256
31	182	0.5441
32	19	0.5246
32	32	1
32	100	0.5319
32	243	0.5363
33	17	0.5386
33	21	0.5522
33	22	0.5429
33	33	1
33	42	0.7416
33	43	0.5537
33	53	0.5407
33	57	0.5608
33	62	0.5608
33	70	0.5571
33	79	0.7416
33	86	0.5303
33	87	0.6242
33	96	0.5386
33	97	0.5507
33	122	0.5479
33	125	0.5866
33	128	0.5649
33	131	0.594
33	162	0.5429
33	180	0.6025
33	181	0.5453
33	189	0.6025
33	190	0.5377
33	195	0.5453
33	198	0.6242
33	220	0.5333
33	283	0.5325
33	286	0.5772
33	311	0.5386
34	34	1
34	66	0.5328
34	75	0.5246
34	237	0.533
34	266	0.5205
35	5	0.5396
35	17	0.5349
35	28	0.5295
35	35	1
35	64	0.5192
35	80	0.5303
35	109	0.5407
35	182	0.5446
35	195	0.5507
35	233	0.5381
35	307	0.5429
36	36	1
36	107	0.5172
37	37	1
37	172	0.5407
38	38	1
38	148	0.5234
38	159	0.5394
38	264	0.5263
38	305	0.5371
39	4	0.523
39	14	0.5282
39	39	1
39	179	0.5315
39	230	0.5303
39	278	0.531
39	284	0.5515
40	16	0.5176
40	30	0.5183
40	40	1
40	123	0.5296
40	124	0.5212
40	156	0.5341
40	207	0.5029
40	225	0.5277
41	3	0.5334
41	23	0.5641
41	41	1
41	119	0.6377
41	150	0.5489
41	167	0.5667
41	236	0.5722
41	242	0.545
41	246	0.5768
41	299	0.5235
42	22	0.5367
