1	1	1
2	2	1
2	189	0.6685
2	241	0.5271
3	3	1
3	193	0.581
3	249	0.569
4	4	1
4	137	0.6228
5	5	1
5	100	0.7158
5	139	0.6755
5	274	0.5621
5	284	0.5217
6	6	1
6	14	0.7845
6	102	0.8066
6	180	0.5409
6	228	0.8629
6	281	0.7845
7	7	1
7	27	0.569
7	69	0.5637
7	82	0.5875
7	148	0.616
7	204	0.581
7	260	0.5977
7	287	0.624
8	8	1
8	16	0.5145
8	24	0.743
8	110	0.6952
8	177	0.7486
8	186	0.5165
8	225	0.5307
8	267	0.7257
8	271	0.6815
8	289	0.5348
8	294	0.6956
9	9	1
9	63	0.581
9	92	0.56
9	144	0.553
9	249	0.553
10	10	1
11	11	1
11	48	0.5765
11	69	0.5665
11	75	0.5914
11	106	0.6056
11	140	0.6519
11	233	0.5384
11	304	0.6162
12	12	1
12	182	0.6228
12	251	0.5977
13	13	1
13	171	0.7486
13	234	0.6228
14	6	0.7845
14	14	1
14	23	0.5286
14	73	0.539
14	102	0.7929
14	213	0.5307
14	215	0.8883
15	15	1
15	120	0.9543
15	244	0.648
15	245	0.5223
16	16	1
17	17	1
17	228	0.8114
17	253	0.8676
17	281	0.8521
18	18	1
18	108	0.5211
18	156	0.5903
18	174	0.5642
18	196	0.5733
18	239	0.5616
19	19	1
19	49	0.6869
19	59	0.7486
19	71	0.5733
19	97	0.6933
19	141	0.7104
19	263	0.5977
20	20	1
20	166	0.7318
20	178	0.7714
20	222	0.5914
20	252	0.6746
20	272	0.7257
20	295	0.539
21	2	0.702
21	21	1
21	39	0.8674
21	43	0.9096
21	47	0.8079
21	51	0.8938
21	145	0.9251
21	255	0.8676
22	22	1
22	129	0.6194
22	165	0.6288
22	183	0.7385
23	23	1
23	213	0.6228
24	8	0.743
24	24	1
24	48	0.6124
24	96	0.6844
24	125	0.5647
24	177	0.731
24	267	0.7037
25	25	1
26	26	1
26	160	0.7692
26	209	0.5094
26	223	0.5462
26	282	0.9632
27	27	1
27	33	0.5662
27	98	0.579
27	229	0.5458
28	28	1
28	78	0.6647
29	1	0.5251
29	29	1
29	31	0.6275
29	138	0.5552
29	224	0.5776
29	230	0.6647
29	310	0.5657
30	30	1
31	29	0.6275
31	31	1
31	224	0.5665
31	230	0.5886
31	274	0.5307
31	310	0.56
32	32	1
32	33	0.753
32	82	0.7082
32	144	0.5074
32	210	0.8903
33	32	0.753
33	33	1
33	82	0.6841
33	210	0.7613
33	229	0.5374
34	34	1
34	61	0.581
34	103	0.581
34	190	0.6228
34	270	0.6049
34	275	0.7486
35	35	1
35	41	0.56
35	68	0.6343
35	88	0.9281
35	258	0.68
36	36	1
36	58	0.7242
36	64	0.9441
36	114	0.896
36	150	0.8204
36	207	0.6755
36	286	0.8994
37	37	1
37	67	0.7633
37	76	0.5765
37	104	0.7633
37	115	0.5616
37	261	0.7338
38	38	1
38	202	0.7486
38	237	0.6228
39	2	0.6993
39	39	1
39	43	0.8896
39	47	0.8195
39	51	0.8728
39	145	0.8674
39	205	0.6821
39	255	0.8457
40	5	0.5428
40	40	1
40	158	0.5633
41	41	1
41	300	0.533
42	42	1
42	89	0.6408
43	2	0.7127
43	21	0.9096
43	39	0.8896
43	43	1
43	51	0.8655
43	122	0.5929
43	131	0.7674
43	145	0.9096
43	205	0.6594
43	255	0.8491
43	298	0.5876
43	311	0.5778
44	3	0.56
44	44	1
44	57	0.648
44	130	0.6647
44	168	0.6519
44	193	0.5977
44	235	0.648
45	45	1
45	74	0.569
46	40	0.5881
46	46	1
46	49	0.7714
46	79	0.6422
46	80	0.6983
46	83	0.5986
46	121	0.6151
46	135	0.5728
46	170	0.6918
46	173	0.5704
46	247	0.6277
46	268	0.5682
47	47	1
47	205	0.7078
47	312	0.7089
48	45	0.5251
48	48	1
48	74	0.5929
48	105	0.52
49	19	0.6869
49	46	0.7714
49	49	1
49	80	0.7373
49	121	0.5822
49	163	0.6065
49	170	0.6198
49	247	0.6461
50	50	1
50	54	0.6939
50	107	0.6107
50	138	0.5428
50	273	0.6647
50	285	0.6519
51	21	0.8938
51	39	0.8728
51	43	0.8655
51	47	0.8611
51	51	1
51	145	0.8376
51	205	0.6611
51	255	0.9152
51	279	0.5616
52	7	0.6228
52	52	1
52	140	0.6598
52	148	0.6054
52	155	0.5869
52	201	0.6686
52	206	0.6325
52	260	0.5996
52	287	0.639
53	42	0.5745
53	53	1
53	66	0.5726
53	89	0.7679
53	123	0.5726
53	143	0.6408
53	269	0.5458
53	315	0.5914
54	50	0.6939
54	54	1
54	107	0.639
54	185	0.5552
54	226	0.5787
54	273	0.6879
54	285	0.6746
55	55	1
55	219	0.5428
55	238	0.5886
56	13	0.581
56	56	1
56	86	0.553
56	128	0.6343
56	171	0.569
56	197	0.5474
56	234	0.7127
57	44	0.648
57	57	1
