1	1	1
1	17	0.6506
1	18	0.6506
1	19	0.6506
1	42	0.6506
1	144	0.5412
2	2	1
2	51	0.6506
3	3	1
3	213	0.5412
4	4	1
5	5	1
5	113	0.6506
5	166	0.6506
5	210	0.5412
6	6	1
7	7	1
7	87	0.5412
7	96	0.5412
8	8	1
8	87	0.5412
8	96	0.5412
8	247	0.5412
9	9	1
10	10	1
10	38	0.5412
11	11	1
12	12	1
13	13	1
14	14	1
14	74	0.6506
14	75	0.6506
15	15	1
15	210	0.5412
16	16	1
16	36	0.6506
17	17	1
17	42	0.6506
17	144	0.5412
18	18	1
18	43	0.6506
19	19	1
20	20	1
21	21	1
21	216	0.501
21	217	0.6506
22	22	1
23	23	1
24	24	1
25	24	0.5412
25	25	1
26	26	1
26	29	0.6506
27	27	1
28	28	1
29	26	0.6506
29	29	1
29	87	0.5412
29	96	0.5412
29	224	0.501
29	248	0.5412
30	30	1
31	31	1
32	32	1
33	33	1
34	34	1
35	35	1
36	16	0.6506
36	36	1
37	37	1
37	60	0.6506
37	186	0.5412
38	38	1
38	61	0.5412
39	39	1
40	40	1
41	41	1
42	17	0.6506
42	42	1
42	144	0.6506
43	18	0.6506
43	43	1
43	114	0.6506
43	115	0.6506
43	212	0.5412
43	224	0.501
44	44	1
44	224	0.501
45	45	1
46	36	0.5412
46	46	1
46	47	0.6506
46	120	0.6506
47	36	0.5412
47	46	0.6506
47	47	1
47	86	0.6506
48	48	1
49	49	1
49	53	0.6506
49	81	0.5412
50	50	1
50	100	0.6506
50	129	0.6506
50	136	0.6506
50	196	0.6506
50	209	0.5412
51	2	0.6506
51	51	1
51	238	0.5412
52	52	1
53	49	0.6506
53	53	1
53	81	0.501
53	134	0.5412
53	222	0.6506
54	48	0.6506
54	51	0.6506
54	53	0.6506
54	54	1
54	182	0.6506
54	197	0.5412
54	216	0.501
54	217	0.6506
55	55	1
55	57	0.6506
55	120	0.6506
55	157	0.6506
55	171	0.6506
55	172	0.6506
55	246	0.6506
56	56	1
56	57	0.6506
56	58	0.6506
57	56	0.6506
57	57	1
58	56	0.6506
58	58	1
58	172	0.6506
59	59	1
60	37	0.6506
60	60	1
60	65	0.6506
60	185	0.6506
60	186	0.6506
60	233	0.5412
61	38	0.5412
61	61	1
62	62	1
63	63	1
64	64	1
64	190	0.5412
65	13	0.501
65	60	0.6506
65	65	1
65	153	0.6506
65	166	0.6506
65	186	0.5412
66	21	0.6506
66	65	0.6506
66	66	1
66	77	0.6506
66	119	0.6506
66	127	0.5412
67	67	1
67	248	0.6506
68	68	1
69	69	1
70	70	1
71	56	0.6506
71	57	0.6506
71	58	0.6506
71	71	1
71	171	0.6506
72	72	1
73	73	1
74	14	0.6506
74	74	1
75	14	0.6506
75	75	1
76	76	1
77	77	1
77	86	0.6506
78	21	0.6506
78	78	1
78	98	0.6506
78	128	0.6506
78	244	0.5412
79	79	1
80	80	1
81	81	1
82	40	0.6506
82	52	0.501
82	82	1
82	165	0.6506
82	221	0.6506
82	250	0.6506
83	40	0.6506
83	52	0.501
83	83	1
83	165	0.6506
83	216	0.501
83	217	0.6506
83	221	0.6506
84	84	1
85	85	1
86	47	0.6506
86	77	0.6506
86	86	1
86	152	0.5412
86	160	0.6506
87	87	1
87	96	0.5412
88	53	0.6506
88	88	1
88	125	0.5412
88	128	0.6506
88	134	0.5412
88	153	0.6506
88	154	0.6506
88	164	0.6506
88	197	0.5412
89	89	1
89	90	0.6506
89	91	0.6506
90	89	0.6506
90	90	1
90	91	0.6506
91	89	0.6506
91	90	0.6506
91	91	1
92	92	1
93	93	1
94	94	1
95	95	1
96	87	0.5412
96	96	1
97	97	1
97	105	0.6506
98	98	1
99	99	1
99	208	0.5412
99	218	0.6506
100	50	0.6506
100	100	1
100	129	0.6506
100	239	0.6506
101	101	1
102	102	1
103	103	1
103	244	0.5412
104	48	0.6506
104	98	0.6506
104	104	1
104	239	0.6506
105	81	0.501
105	97	0.6506
105	105	1
105	120	0.6506
106	106	1
106	220	0.6506
106	221	0.6506
106	226	0.6506
106	244	0.5412
106	248	0.5412
107	107	1
107	108	0.6506
107	109	0.6506
108	107	0.6506
108	108	1
108	109	0.6506
108	110	0.6506
108	121	0.6506
109	107	0.6506
109	108	0.6506
109	109	1
110	108	0.6506
110	110	1
111	111	1
111	112	0.6506
111	117	0.6506
112	111	0.6506
112	112	1
113	5	0.6506
113	113	1
114	43	0.6506
114	114	1
115	43	0.6506
115	115	1
116	116	1
117	111	0.6506
117	117	1
117	118	0.6506
118	117	0.6506
118	118	1
119	119	1
120	46	0.6506
120	105	0.6506
120	120	1
121	108	0.6506
121	121	1
121	125	0.5412
122	122	1
122	126	0.6506
123	123	1
124	124	1
125	125	1
126	122	0.6506
126	126	1
127	127	1
128	128	1
129	50	0.6506
129	100	0.6506
129	129	1
129	195	0.6506
130	130	1
130	194	0.6506
131	131	1
132	132	1
132	133	0.6506
133	132	0.6506
133	133	1
134	134	1
134	222	0.6506
135	135	1
136	50	0.6506
136	136	1
137	137	1
138	138	1
138	190	0.5412
139	139	1
139	140	0.6506
140	139	0.6506
140	140	1
141	141	1
141	163	0.5412
142	142	1
143	130	0.6506
143	141	0.6506
143	143	1
143	157	0.6506
144	42	0.6506
144	144	1
145	145	1
146	146	1
146	147	0.6506
147	146	0.6506
147	147	1
148	148	1
149	149	1
150	150	1
150	151	0.6506
151	91	0.5412
151	150	0.6506
151	151	1
152	152	1
153	65	0.6506
153	153	1
153	197	0.5412
154	154	1
155	155	1
155	242	0.5412
156	156	1
156	239	0.6506
157	157	1
158	58	0.6506
158	120	0.6506
158	130	0.6506
158	131	0.6506
158	136	0.6506
158	157	0.6506
158	158	1
159	159	1
160	86	0.6506
160	160	1
161	32	0.5412
161	90	0.5412
161	161	1
161	211	0.6506
161	225	0.6506
162	162	1
162	237	0.5412
163	163	1
164	164	1
165	165	1
166	5	0.6506
166	65	0.6506
166	166	1
167	167	1
167	210	0.5412
168	168	1
169	135	0.6506
169	152	0.5412
169	164	0.6506
169	169	1
169	211	0.6506
170	170	1
171	171	1
171	172	0.6506
172	58	0.6506
172	171	0.6506
172	172	1
173	173	1
173	174	0.5412
173	175	0.6506
174	173	0.5412
174	174	1
174	175	0.501
175	173	0.6506
175	175	1
176	176	1
177	177	1
178	177	0.5412
178	178	1
179	179	1
180	180	1
180	190	0.5412
181	181	1
182	182	1
183	183	1
184	20	0.6506
184	86	0.6506
184	161	0.6506
184	184	1
185	60	0.6506
185	185	1
185	186	0.5412
185	233	0.6506
186	60	0.6506
186	186	1
187	187	1
188	24	0.5412
188	188	1
189	189	1
190	190	1
191	191	1
191	192	0.6506
191	193	0.5412
192	187	0.5412
192	191	0.6506
192	192	1
192	193	0.6506
193	192	0.6506
193	193	1
194	130	0.6506
194	194	1
195	129	0.6506
195	195	1
196	50	0.6506
196	81	0.501
196	173	0.5412
196	174	0.5412
196	175	0.501
196	190	0.5412
196	196	1
196	233	0.5412
197	197	1
198	198	1
199	199	1
200	200	1
200	208	0.5412
200	224	0.501
201	201	1
202	202	1
203	203	1
203	211	0.6506
204	204	1
205	205	1
205	227	0.6506
206	206	1
207	206	0.5412
207	207	1
208	208	1
209	209	1
210	210	1
211	161	0.6506
211	203	0.6506
211	211	1
212	212	1
213	213	1
214	214	1
214	215	0.6506
215	214	0.6506
215	215	1
216	216	1
217	21	0.6506
217	216	0.5412
217	217	1
218	99	0.6506
218	125	0.5412
218	218	1
219	219	1
220	220	1
221	221	1
221	244	0.5412
222	53	0.6506
222	134	0.6506
222	222	1
223	52	0.501
223	163	0.5412
223	223	1
223	248	0.5412
224	224	1
225	161	0.6506
225	225	1
226	226	1
227	205	0.6506
227	227	1
227	228	0.5412
228	228	1
229	229	1
230	230	1
230	235	0.6506
231	231	1
232	232	1
233	185	0.6506
233	233	1
234	234	1
234	235	0.5412
234	236	0.5412
235	230	0.6506
235	235	1
236	236	1
237	237	1
238	238	1
239	100	0.6506
239	127	0.5412
239	156	0.6506
239	239	1
240	6	0.6506
240	156	0.6506
240	180	0.6506
240	220	0.6506
240	240	1
240	243	0.6506
241	241	1
242	242	1
243	243	1
244	244	1
245	165	0.6506
245	182	0.6506
245	245	1
245	250	0.6506
246	246	1
247	247	1
248	67	0.6506
248	248	1
249	238	0.5412
249	249	1
250	250	1
